2022;4;МН;Латвия, Моб, Special Others;0;2;322,17;631150
2022;4;МН;Латвия, Рига;37167;4;135,48;631150
2022;4;МН;Польша;48;4;27,96;631150
2022;4;МН;Польша, Варшава;4822;1;2,10;631150
2022;4;МН;Польша, Моб, Plus;0;2;51,48;631150
2022;4;МН;Турция (fix);0;7;35,00;631150
2022;4;МН;Узбекистан, Моб, Coscom;0;4;44,64;631150
2022;4;МН;Финляндия (fix) - Corporate;0;1;29,00;631150
2022;4;МН;Финляндия (mob) - Sonera;0;10;290,00;631150
2022;4;МН;Швейцария;41;61;196,72;631150
2022;4;ВЗ;Внутризоновая;79;7354;11897,27;631150
