2021;12;ИП Сизин Михаил Львович;19М/РСС/2015;01.05.2015;121,32
2021;12;""Ассоциация портов и судовладельцев речного транспорта"";43М/РСС/2016;01.02.2016;45,00
2021;12;ООО ""Доминанта 18"";13М/РСС/2015;01.05.2015;1,86
2021;12;ФАУ ""Российский Речной Регистр"";08М/РСС/2015;01.05.2015;936,72
2021;12;ООО ""РВЛ-строй"";82М/РСС/2017;01.02.2017;4150,54
2021;12;АО ""Северный порт"";10М/РСС/2015;01.05.2015;1402,32
2021;12;АНО ""ЦКС"";86М/РСС/2016;01.02.2016;9,30
2021;12;Федеральное бюджетное учреждение ""Служба морской безопасности"";432/MTC/A2/2021;29.01.2021;4662,86
2021;12;ООО ""ВЕСТРОН-А"";49М/РСС/2017;01.05.2017;55,80
2021;12;АО ""ХМСЗ"";85М/РСС/2016;01.02.2016;1746,26
2021;12;ООО ""КМС-Центр"";64М/РСС/2016;01.02.2016;166,80
2021;12;ООО ""Красвеника"";135М/РСС/2018;01.12.2018;66,66
2021;12;ООО ""ИСК АртурсКапитал"";26М/РСС/2015;01.05.2015;33,24
2021;12;ООО ""СинеЛаб Дата Деливери"";77М/РСС/2016;01.02.2016;247,44
2021;12;Центральное УГРН Ространснадзора;87М/РСС/2021;01.01.2021;360,12
2021;12;ОАО ""Икшинское опытно-производственное предприятие"";56М/РСС/2016;01.02.2016;16,74
2021;12;ООО ""A2"";04М/РСС/2015;01.01.2015;48,84
2021;12;ООО "" Альконт "";41М/РСС/2016;01.02.2016;438,06
2021;12;ООО ""СинеЛаб СаундМикс"";78М/РСС/2016;01.02.2016;536,70
2021;12;ООО ""МАЯК-РТИ"";92М/РСС/2016;31.08.2016;258,00
2021;12;Общество с ограниченной отвественностью частная охранная организация ГК ""ЦЕНТР"";133М/РСС/2018;01.01.2018;10,08
2021;12;ООО ""Морсервис"";67М/2018;01.01.2018;74,33
2021;12;ООО ""НеоНет"";97М/РСС/2018;01.04.2018;16,74
2021;12;Индивидуальный предприниматель Ованесян Наира Робертовна;61М/РСС/2018;01.07.2018;661,97
2021;12;ООО ""ТК ""Карелкамень"";26М/РСС/2019;01.01.2019;12,96
2021;12;ООО ""СК ПароходЪ"";139М/РСС/2020;01.02.2020;96,18
2021;12;ООО ""Яхт-клуб МРП"";140М/РСС/2020;01.02.2020;11,16
2021;12;ООО «ФАБРИКА БЕТОНА»;УС-429;11.01.2021;18,60
2021;12;ООО «Кантри Риал Эстейт» (Д.У.);42М/РСС/2016;01.12.2016;850,98
2021;12;ООО ""Центр медико-биологических технологий"";624/ЦТС/20;01.10.2020;88,68
2021;12;ООО ""Энергокомплекс"";491/ЦТС/11;23.11.2011;402,70
2021;12;ООО ""Эйкорн Констракшн"";627/ЦТС/20;01.10.2020;30,60
2021;12;ООО ""ТОКИО"";626/ЦТС/20;01.10.2020;3,60
2021;12;ФГБУ ""Морспасслужба"";631/ЦТС/21;01.01.2021;85,08
2021;12;ОСАО ""РЕСО-Гарантия"";547/ЦТС/13;07.05.2013;193,20
2021;12;ООО ""Морбизнесцентр"";602/ЦТС/17;01.08.2017;25,20
2021;12;ООО ""Калинка ДЕЗ"";625/ЦТС/20;01.10.2020;100,20
2021;12;ООО ""БОСА"";630/ЦТС/20;01.10.2020;153,00
2021;12;ООО ""АльтКонсалт"";628/ЦТС/20;01.10.2020;2,40
2021;12;"Физические лица";---;01.01.1900;861.38
