2023;11;ООО ""РВЛ-строй"";82М/РСС/2017;01.02.2017;4668,42
2023;11;АО ""Северный порт"";10М/РСС/2015;01.05.2015;423,36
2023;11;Федеральное бюджетное учреждение ""Служба морской безопасности"";524/МТС/А2/2023;27.01.2023;3309,74
2023;11;ООО ""ВЕСТРОН-А"";49М/РСС/2017;01.05.2017;20,46
2023;11;АО ""ХМСЗ"";85М/РСС/2016;01.02.2016;1108,63
2023;11;ООО ""КМС-Центр"";500/МТС;01.05.2022;154,50
2023;11;ООО ""ИСК АртурсКапитал"";26М/РСС/2015;01.05.2015;8,58
2023;11;ОАО ""Порт Коломна"";70М/РСС/2016;01.02.2016;67,38
2023;11;ООО ""СинеЛаб Дата Деливери"";77М/РСС/2016;01.02.2016;3513,54
2023;11;Межрегиональное территориальное управление Федеральной службы по надзору в сфере транспорта по Центральному федеральному округу;87М/РСС/2023;05.12.2023;1041,00
2023;11;АО ""Икшинское опытно-производственное предприятие"";56М/РСС/2016;01.02.2016;135,60
2023;11;ООО ""A2"";04М/РСС/2015;01.01.2015;19,80
2023;11;ООО "" Альконт "";41М/РСС/2016;01.02.2016;467,04
2023;11;ООО ""САФ-ХОЛЛАНД Рус"";75М/РСС/2016;01.02.2016;30,24
2023;11;ООО ""СинеЛаб СаундМикс"";78М/РСС/2016;01.02.2016;384,60
2023;11;ООО ""МАЯК-РТИ"";92М/РСС/2016;31.08.2016;237,60
2023;11;ООО ""Морсервис"";67М/2018;01.01.2018;94,86
2023;11;ООО ""НеоНет"";97М/РСС/2018;01.04.2018;27,90
2023;11;ООО ""ТК ""Карелкамень"";26М/РСС/2019;01.01.2019;160,50
2023;11;ООО ""Яхт-клуб МРП"";140М/РСС/2020;01.02.2020;9,30
2023;11;ООО «ФАБРИКА БЕТОНА»;УС-429;11.01.2021;35,34
2023;11;ООО «Кантри Риал Эстейт» (Д.У.);42М/РСС/2016;01.12.2016;603,42
2023;11;ООО ""Энергокомплекс"";491/ЦТС/11;23.11.2011;215,12
2023;11;ООО ""Эйкорн Констракшн"";627/ЦТС/20;01.10.2020;5,40
2023;11;ООО ""ТОКИО"";626/ЦТС/20;01.10.2020;14,40
2023;11;ОСАО ""РЕСО-Гарантия"";547/ЦТС/13;07.05.2013;16,20
2023;11;ООО ""Морбизнесцентр"";602/ЦТС/17;01.08.2017;3,00
2023;11;ООО ""Калинка ДЕЗ"";625/ЦТС/20;01.10.2020;23,40
2023;11;Индивидуальный предприниматель Зозуль Олег Анатольевич;593/ЦТС/16;16.07.2016;7,20
2023;11;ООО ""БОСА"";630/ЦТС/20;01.10.2020;108,00
2023;11;ООО ""АльтКонсалт"";628/ЦТС/20;01.10.2020;7,20
2023;11;ООО Микрокредитная компания «ВАЛ ФИНАНС»;459/МТС;01.02.2022;40,14
2023;11;ООО «Полюс»;465/МТС;01.02.2022;34,56
2023;11;ООО «СКАНДИПАКК»;456/МТС;01.02.2022;5586,28
2023;11;ООО «Апджет Трэвел Груп»;458/МТС;01.02.2022;25,92
2023;11;ООО «Натекс связь»;494/МТС;01.03.2022;7977,48
2023;11;АО ""ТРАНСИНФОСЕТЬ"";467/МТС;01.02.2022;80,16
2023;11;ООО «Зиландия»;165/МТС/А2;01.05.2023;152,52
2023;11;Акционерное общество «СервисИнструмент»;539/МТС/А2;01.06.2023;398,29
2023;11;ООО ""Крон Палас"";464/МТС;01.02.2023;376,74
2023;11;ООО ""ЗВЕЗДА ВОДОЛЕЯ"";528/МТС;01.03.2023;33,48
2023;11;"Физические лица";---;01.01.1900;185.18
