2024;09;ООО ""РВЛ-строй"";82М/РСС/2017;01.02.2017;12243,60
2024;09;АО ""Северный порт"";10М/РСС/2015;01.05.2015;63,84
2024;09;АНО ""ЦКС"";86М/РСС/2016;01.02.2016;14,88
2024;09;Федеральное бюджетное учреждение ""Служба морской безопасности"";524/МТС/А2/2024;30.01.2024;3187,20
2024;09;ООО ""ВЕСТРОН-А"";49М/РСС/2017;01.05.2017;66,96
2024;09;АО ""ХМСЗ"";85М/РСС/2016;01.02.2016;1349,05
2024;09;ООО ""КМС-Центр"";500/МТС;01.05.2022;451,56
2024;09;ООО ""Красвеника"";135М/РСС/2018;01.12.2018;3,72
2024;09;ООО ""СинеЛаб Дата Деливери"";77М/РСС/2016;01.02.2016;73,80
2024;09;Межрегиональное территориальное управление Федеральной службы по надзору в сфере транспорта по Центральному федеральному округу;87М/РСС/2023;05.12.2023;5539,38
2024;09;АО ""Икшинское опытно-производственное предприятие"";56М/РСС/2016;01.02.2016;5,04
2024;09;ООО ""A2"";04М/РСС/2015;01.01.2015;167,17
2024;09;ООО "" Альконт "";41М/РСС/2016;01.02.2016;187,86
2024;09;ООО ""САФ-ХОЛЛАНД Рус"";75М/РСС/2016;01.02.2016;68,22
2024;09;ООО ""СинеЛаб СаундМикс"";78М/РСС/2016;01.02.2016;167,45
2024;09;ООО ""МАЯК-РТИ"";92М/РСС/2016;31.08.2016;86,40
2024;09;ООО ""Морсервис"";67М/2018;01.01.2018;94,86
2024;09;ООО ""НеоНет"";97М/РСС/2018;01.04.2018;24,18
2024;09;ООО ""ТК ""Карелкамень"";26М/РСС/2019;01.01.2019;121,20
2024;09;ООО ""СК ПароходЪ"";139М/РСС/2020;01.02.2020;55,80
2024;09;ООО ""Яхт-клуб МРП"";140М/РСС/2020;01.02.2020;7,44
2024;09;ООО «ФАБРИКА БЕТОНА»;УС-429;11.01.2021;16,02
2024;09;ООО «Кантри Риал Эстейт» (Д.У.);42М/РСС/2016;01.12.2016;613,26
2024;09;АНО «Редакция Парламентского телевидения ГД ФС РФ»;413/МТС/А2;01.05.2023;176,94
2024;09;ООО ""Центр медико-биологических технологий"";624/ЦТС/20;01.10.2020;3,60
2024;09;ООО ""Энергокомплекс"";491/ЦТС/11;23.11.2011;187,31
2024;09;ООО ""ТОКИО"";626/ЦТС/20;01.10.2020;10,80
2024;09;ООО ""Морбизнесцентр"";602/ЦТС/17;01.08.2017;10,80
2024;09;ООО ""Калинка ДЕЗ"";625/ЦТС/20;01.10.2020;1,80
2024;09;ООО ""БОСА"";630/ЦТС/20;01.10.2020;108,00
2024;09;ООО ""АльтКонсалт"";628/ЦТС/20;01.10.2020;16,20
2024;09;ООО Микрокредитная компания «ВАЛ ФИНАНС»;459/МТС;01.02.2022;3,72
2024;09;ООО «СКАНДИПАКК»;456/МТС;01.02.2022;5307,77
2024;09;ООО «Апджет Трэвел Груп»;458/МТС;01.02.2022;17,94
2024;09;ООО «Натекс связь»;494/МТС;01.03.2022;4820,12
2024;09;АО ""ТРАНСИНФОСЕТЬ"";467/МТС;01.02.2022;43,62
2024;09;ООО «Геокс Рус»;139/МТС/А2;01.05.2023;1319,70
2024;09;ООО «ТД Хайлон-Рус»;335/МТС/А2;01.05.2023;248,46
2024;09;ООО «Зиландия»;165/МТС/А2;01.05.2023;1062,31
2024;09;Акционерное общество «СервисИнструмент»;539/МТС/А2;01.06.2023;213,91
2024;09;ООО ""Крон Палас"";464/МТС;01.02.2023;335,58
2024;09;«НЕМЕТОН ГРУП ЛТД» Сейшельские острова;510/МТС/А2;01.05.2023;11,16
2024;09;ООО ""Вада"";562/МТС;24.06.2024;5,58
2024;09;"Физические лица";---;01.01.1900;149.5
