2022;3;ИП Сизин Михаил Львович;19М/РСС/2015;01.05.2015;1173,30
2022;3;""Ассоциация портов и судовладельцев речного транспорта"";43М/РСС/2016;01.02.2016;11,16
2022;3;ООО ""РВЛ-строй"";82М/РСС/2017;01.02.2017;4161,60
2022;3;АО ""Северный порт"";10М/РСС/2015;01.05.2015;666,24
2022;3;АНО ""ЦКС"";86М/РСС/2016;01.02.2016;5,58
2022;3;Федеральное бюджетное учреждение ""Служба морской безопасности"";432/MTC/A2/2022;27.01.2022;5816,77
2022;3;ООО ""ВЕСТРОН-А"";49М/РСС/2017;01.05.2017;61,38
2022;3;АО ""ХМСЗ"";85М/РСС/2016;01.02.2016;1663,06
2022;3;ООО ""Спецпромкомплект"";14М/РСС/2015;01.05.2015;23,46
2022;3;ООО ""КМС-Центр"";64М/РСС/2016;01.02.2016;4850,76
2022;3;ООО ""Красвеника"";135М/РСС/2018;01.12.2018;69,84
2022;3;ООО ""ИСК АртурсКапитал"";26М/РСС/2015;01.05.2015;129,90
2022;3;ООО ""СинеЛаб Дата Деливери"";77М/РСС/2016;01.02.2016;2381,35
2022;3;Центральное УГРН Ространснадзора;87М/РСС/2021;01.01.2021;417,42
2022;3;ОАО ""Икшинское опытно-производственное предприятие"";56М/РСС/2016;01.02.2016;182,28
2022;3;ООО ""A2"";04М/РСС/2015;01.01.2015;64,68
2022;3;ООО "" Альконт "";41М/РСС/2016;01.02.2016;632,88
2022;3;ООО ""СинеЛаб СаундМикс"";78М/РСС/2016;01.02.2016;313,02
2022;3;ООО ""МАЯК-РТИ"";92М/РСС/2016;31.08.2016;207,12
2022;3;ООО ""Морсервис"";67М/2018;01.01.2018;142,20
2022;3;ООО ""НеоНет"";97М/РСС/2018;01.04.2018;37,20
2022;3;Индивидуальный предприниматель Ованесян Наира Робертовна;61М/РСС/2018;01.07.2018;2346,92
2022;3;ООО ""Яхт-клуб МРП"";140М/РСС/2020;01.02.2020;42,78
2022;3;ООО «ФАБРИКА БЕТОНА»;УС-429;11.01.2021;18,60
2022;3;ООО «Кантри Риал Эстейт» (Д.У.);42М/РСС/2016;01.12.2016;602,16
2022;3;ООО ""Центр медико-биологических технологий"";624/ЦТС/20;01.10.2020;43,80
2022;3;ООО ""Энергокомплекс"";491/ЦТС/11;23.11.2011;454,64
2022;3;ООО ""Эйкорн Констракшн"";627/ЦТС/20;01.10.2020;25,20
2022;3;ООО ""ТОКИО"";626/ЦТС/20;01.10.2020;3,60
2022;3;ФГБУ ""Морспасслужба"";631/ЦТС/21;01.01.2021;97,50
2022;3;ОСАО ""РЕСО-Гарантия"";547/ЦТС/13;07.05.2013;382,80
2022;3;ООО ""Морбизнесцентр"";602/ЦТС/17;01.08.2017;36,00
2022;3;ООО ""Калинка ДЕЗ"";625/ЦТС/20;01.10.2020;37,20
2022;3;ИП Зозуль Олег Анатольевич;593/ЦТС/16;16.07.2016;79,20
2022;3;ООО ""БОСА"";630/ЦТС/20;01.10.2020;183,60
2022;3;ООО ""АльтКонсалт"";628/ЦТС/20;01.10.2020;18,60
2022;3;ООО Микрокредитная компания «ВАЛ ФИНАНС»;459/МТС;01.02.2022;784,62
2022;3;ООО ""Хухтамаки С.Н.Г"";456/МТС;01.02.2022;10546,30
2022;3;ООО «Апджет Трэвел Груп»;458/МТС;01.02.2022;1904,14
2022;3;ООО «Натекс связь»;494/МТС;01.03.2022;11188,62
2022;3;АО ""ТРАНСИНФОСЕТЬ"";467/МТС;01.02.2022;225,72
2022;3;"Физические лица";---;01.01.1900;735.4
