2024;11;МГ;Владимирская область;7492;1;4,20;631150
2024;11;МГ;г.Архангельск;78182;2;11,20;631150
2024;11;МГ;г.Астрахань;78512;8;48,00;631150
2024;11;МГ;г.Владивосток;0;14;105,00;631150
2024;11;МГ;г.Владимир;74922;4;16,80;631150
2024;11;МГ;г.Волгоград;78442;1;5,60;631150
2024;11;МГ;г.Воронеж;0;1;4,20;631150
2024;11;МГ;г.Екатеринбург;73432;26;150,63;631150
2024;11;МГ;г.Иваново;74932;13;54,60;631150
2024;11;МГ;г.Ижевск;73412;5;28,00;631150
2024;11;МГ;г.Казань;78432;2;11,20;631150
2024;11;МГ;г.Калининград;74012;4;22,40;631150
2024;11;МГ;г.Калуга;74842;3;12,60;631150
2024;11;МГ;г.Кострома;74942;8;33,60;631150
2024;11;МГ;г.Краснодар;0;22;91,04;631150
2024;11;МГ;г.Липецк;0;4;16,80;631150
2024;11;МГ;г.Мурманск;78152;22;132,00;631150
2024;11;МГ;г.Нижний Новгород;0;33;133,50;631150
2024;11;МГ;г.Новгород;78162;7;29,40;631150
2024;11;МГ;г.Омск;73812;10;60,00;631150
2024;11;МГ;г.Пермь;73422;13;17,47;631150
2024;11;МГ;г.Петрозаводск;78142;14;78,40;631150
2024;11;МГ;г.Петропавловск-Камчатский;74152;2;15,00;631150
2024;11;МГ;г.Псков;0;4;22,40;631150
2024;11;МГ;г.Ростов-на-Дону;0;47;263,20;631150
2024;11;МГ;г.Рязань;74912;1;4,20;631150
2024;11;МГ;г.Самара;784622;8;44,80;631150
2024;11;МГ;г.Санкт-Петербург (МТС, Присоединенные операторы);7812;25;90,00;631150
2024;11;МГ;г.Санкт-Петербург (Остальные);0;233;821,80;631150
2024;11;МГ;г.Саратов;78452;1;5,60;631150
2024;11;МГ;г.Тюмень;73452;20;120,00;631150
2024;11;МГ;г.Уфа;73472;11;61,60;631150
2024;11;МГ;г.Челябинск;73512;8;48,00;631150
2024;11;МГ;г.Ярославль;74852;13;49,50;631150
2024;11;МГ;Кабардино-Балкарская Республика;7866;2;6,20;631150
2024;11;МГ;Костромская область;7494;27;113,40;631150
2024;11;МГ;Краснодарский край;7861;26;145,60;631150
2024;11;МГ;Красноярский край;7391;16;112,00;631150
2024;11;МГ;Курганская область;7352;130;780,00;631150
2024;11;МГ;Московская область;7496;63;191,79;631150
2024;11;МГ;Мурманская область;7815;2;12,00;631150
2024;11;МГ;Нижегородская область;7831;6;16,70;631150
2024;11;МГ;Пермский край;7342;5;28,00;631150
2024;11;МГ;Республика Удмуртия;7341;23;128,80;631150
2024;11;МГ;Россия моб.;79;2588;13122,27;631150
2024;11;МГ;Тверская область;7482;1;2,88;631150
2024;11;МГ;Услуга "800";7800;654;0,00;631150
2024;11;МГ;Ханты-Мансийский автономный округ;7346;4;12,00;631150
2024;11;МН;Беларусь;375;3;139,05;631150
2024;11;МН;Беларусь, Минск;0;11;509,85;631150
2024;11;МН;Беларусь, Моб, MTS;0;1;46,35;631150
2024;11;МН;Беларусь, Моб, Velcom;0;39;1807,65;631150
2024;11;МН;Германия;49;4;31,62;631150
2024;11;МН;Казахстан, Моб, K`Cell;0;5;102,00;631150
2024;11;МН;Узбекистан, Моб, Coscom;0;10;77,25;631150
2024;11;МН;Узбекистан, Моб, Unitel;0;2;15,45;631150
2024;11;МН;Швейцария;41;23;55,20;631150
2024;11;ВЗ;Внутризоновая;79;7608;12180,67;631150
