2021;10;ИП Сизин Михаил Львович;19М/РСС/2015;01.05.2015;122,88
2021;10;""Ассоциация портов и судовладельцев речного транспорта"";43М/РСС/2016;01.02.2016;203,23
2021;10;ООО ""Доминанта 18"";13М/РСС/2015;01.05.2015;9,30
2021;10;ФАУ ""Российский Речной Регистр"";08М/РСС/2015;01.05.2015;2782,56
2021;10;ООО ""РВЛ-строй"";82М/РСС/2017;01.02.2017;3878,63
2021;10;АО ""Северный порт"";10М/РСС/2015;01.05.2015;2866,06
2021;10;Федеральное бюджетное учреждение ""Служба морской безопасности"";432/MTC/A2/2021;29.01.2021;4409,20
2021;10;ООО ""ВЕСТРОН-А"";49М/РСС/2017;01.05.2017;42,78
2021;10;АО ""ХМСЗ"";85М/РСС/2016;01.02.2016;3636,04
2021;10;ООО ""Красвеника"";135М/РСС/2018;01.12.2018;5,58
2021;10;ООО ""ИСК АртурсКапитал"";26М/РСС/2015;01.05.2015;199,80
2021;10;ОАО ""Порт Коломна"";70М/РСС/2016;01.02.2016;134,64
2021;10;ООО ""СинеЛаб Дата Деливери"";77М/РСС/2016;01.02.2016;206,88
2021;10;Центральное УГРН Ространснадзора;87М/РСС/2021;01.01.2021;700,74
2021;10;ОАО ""Икшинское опытно-производственное предприятие"";56М/РСС/2016;01.02.2016;29,76
2021;10;ООО "" Альконт "";41М/РСС/2016;01.02.2016;340,98
2021;10;ООО ""СинеЛаб СаундМикс"";78М/РСС/2016;01.02.2016;251,46
2021;10;ООО ""МАЯК-РТИ"";92М/РСС/2016;31.08.2016;156,98
2021;10;ООО ""Морсервис"";67М/2018;01.01.2018;406,21
2021;10;ООО ""НеоНет"";97М/РСС/2018;01.04.2018;11,16
2021;10;Индивидуальный предприниматель Ованесян Наира Робертовна;61М/РСС/2018;01.07.2018;461,22
2021;10;ООО ""ТК ""Карелкамень"";26М/РСС/2019;01.01.2019;38,88
2021;10;ООО ""АРТКЕРАМОС"";136М/РСС/2019;10.10.2019;1,86
2021;10;ООО ""СК ПароходЪ"";139М/РСС/2020;01.02.2020;171,12
2021;10;ООО ""Яхт-клуб МРП"";140М/РСС/2020;01.02.2020;172,08
2021;10;ООО «ФАБРИКА БЕТОНА»;УС-429;11.01.2021;27,78
2021;10;ООО «Кантри Риал Эстейт» (Д.У.);42М/РСС/2016;01.12.2016;715,44
2021;10;"Физические лица";---;01.01.1900;490.46
